"","FIPS","BWD","AWD","HWD","NWWD","BWI","AWI","HWI","NWWI","H"
"1","01001",0.249660753636404,0.490595114916492,0.353708494582455,0.250310149119643,0.669597211103666,0.733562657782868,0.716558935171408,0.684906628696854,0.082391846050642
"2","01003",0.417035677410674,0.481715157041939,0.385983516466501,0.243006455976776,0.722970541115918,0.830402430591023,0.816483202262909,0.767016008023807,0.129108819828994
"3","01005",0.179661970677431,0.484475500399067,0.397546871020082,0.168970103836771,0.437040264224016,0.456927914955657,0.450808011058206,0.439459717025115,0.0538152163569916
"4","01007",0.430398168890977,0.676131957286882,0.376543578118475,0.410163370899447,0.641488561125698,0.563466528282304,0.693292820224521,0.647939878247981,0.115278742003415
"5","01009",0.349321928107646,0.265247158480251,0.380545709857622,0.30103095746389,0.859671528959888,0.892858653956443,0.808149376615875,0.8233905791887,0.0946282043465367
"6","01015",0.436174896499282,0.622917817097093,0.453469780380194,0.376741200772347,0.544251819245577,0.658120753530169,0.67389397388317,0.578705558546082,0.185495617785496
"7","01017",0.253671959459476,0.450685995819104,0.529209498850083,0.249454818417851,0.510198191282411,0.637310467679725,0.481893378917497,0.513021266960928,0.0801907860216858
"8","01021",0.377910249470994,0.791443355428399,0.454921841633365,0.330716744862431,0.748801776254981,0.728539929226865,0.730375499486804,0.739158834252503,0.149996059539562
"9","01031",0.409646375451861,0.439786347572075,0.427824622281123,0.314112973607821,0.599687826716688,0.634410662301778,0.601732761194746,0.620522200153946,0.107374589886845
"10","01033",0.32728970676017,0.378772501863793,0.341675000461114,0.235081269584798,0.683596566890673,0.80685345729064,0.805255095868729,0.707988770488879,0.10299029459063
"11","01037",0.545271078778642,0,0.152654232424677,0.513572332138301,0.437025377113495,0,0.826348680938808,0.453033168812247,0.252399433326991
"12","01043",0.547971867358502,0.686499357066823,0.324620671207708,0.228511891221551,0.895464137606653,0.892933230338155,0.900680908005301,0.900793096765487,0.107633808497721
"13","01045",0.301115117941705,0.472168022075277,0.382366699500176,0.258506043910869,0.596024055536385,0.576827331852848,0.656690154481495,0.61547742250752,0.0992345615000528
"14","01047",0.501222980919894,0.787824948569291,0.710908532565492,0.498188783966442,0.200484343462531,0.207658318637293,0.278882401943001,0.202794613382194,0.224038788823144
"15","01049",0.43096382887653,0.746684995400247,0.399982736319532,0.334889810900905,0.748260630741432,0.89507124850448,0.710044814102647,0.730845180420938,0.114316883317192
"16","01051",0.220970349925667,0.511056224069288,0.46956165750746,0.220885240296454,0.688658228324938,0.709735280125254,0.681528994275664,0.687312365478802,0.0700645403667339
"17","01053",0.334938810909558,0.749742395053985,0.365070711554194,0.300721222707411,0.510559307847471,0.645528463961954,0.705101350348799,0.525090995592231,0.13409964369656
"18","01055",0.628558139807818,0.673840889816102,0.534021259817125,0.547340573836092,0.476239621034447,0.675328351810711,0.589306647580867,0.530637160302128,0.274646572020311
"19","01061",0.249805639136158,0.662997646587749,0.139592789753195,0.136695101471101,0.81879813323444,0.836742713463518,0.837283526560921,0.825880791615833,0.0449932341366024
"20","01063",0.150946940762336,0,0.796972245584525,0.157760566635797,0.170323756471796,0,0.0904110172634161,0.168752249240018,0.04735192922035
"21","01065",0.377894321420877,0.630167406901264,0.936453706867099,0.375475925731989,0.337132835181309,0.616107000569152,0.170877354157097,0.338069728353984,0.110880268234479
"22","01067",0.248596448326967,0.592355075521053,0.28918875593181,0.231706650010699,0.635044549279733,0.739816232771822,0.674707252188524,0.641060455979614,0.0654918166897524
"23","01069",0.471965399333656,0.388377775690762,0.276286289163553,0.406003893724431,0.483985161171461,0.688575016092643,0.661759506219369,0.520937606207708,0.15838239596887
"24","01071",0.390300076057616,0.562914436530249,0.322992212094093,0.159141562346684,0.868640028554676,0.875908829368127,0.87122623113932,0.877978419762948,0.0730404722905835
"25","01073",0.628696836164547,0.490758396834501,0.514948986485689,0.577818615672547,0.253878966129656,0.638934628756645,0.441550465012703,0.289556675409929,0.324601313163174
"26","01077",0.480197982089079,0.494662566493723,0.434453076671507,0.399511257865806,0.681681744915292,0.811257411925043,0.747356420583506,0.716282581422214,0.168403564032933
"27","01079",0.680355661703717,0.60949179355349,0.372030291145035,0.306390422056178,0.52158725717951,0.807230678317441,0.74456502002798,0.665987611054821,0.185266762155294
"28","01081",0.34912777116572,0.431360383577762,0.227603792949389,0.279704857273713,0.559457204204426,0.649356632837474,0.677191031066111,0.593610747373017,0.111485050442218
